layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin,layer_name,shape
1,Conv2d,0.04155194156816211,24,64,2.6666666666666665,1.4897410826696356,-0.8809155384394515,0.40431545392356194,True,0.2562587857246399,conv2d,-0.3292648912028214,0.04074750320353636,-0.5913212360773721,0,216,1.0983670682446345,216,77,0,9,0.05581117609699887,0.2562587857246399,4.286163555870717,success,0.5062201023101807,0.0005237307632341981,over-trained,53,0.2562587857246399,8.771935972617939e-05,driving_vision_vision_model.vision._en.stem.0.reparam_conv_conv,"(64, 24, 3, 3)"
1,Conv2d,0.11772746642160603,64,64,1.0,1.9709046261778482,4.415616086337269,0.6273994884559206,True,173.94049072265625,conv2d,4.733162719417482,2.8626548707024853,2.240400690976316,0,64,728.8780482520192,64,15,1,1,0.2506864965295029,173.94049072265625,4.19038744356653,success,13.188650131225586,1.799422716430854e-05,over-trained,1,173.94049072265625,10.991023063659668,driving_vision_vision_model.vision._en.stem.2.reparam_conv_conv,"(64, 64, 1, 1)"
1,Conv2d,0.06897115718440106,64,192,3.0,3.0376661730899324,5.040716486696682,0.87165307914436,True,45.64617156982422,conv2d,5.266416951071162,2.602402791166626,1.6594043583035443,0,64,400.3158549591899,64,14,0,1,0.5445891920229524,45.64617156982422,8.769976565216059,success,6.756195068359375,0.3406330347061157,,0,45.64617156982422,9.375508308410645,driving_vision_vision_model.vision._en.stages.0.blocks.0.mlp.fc1_conv,"(192, 64, 1, 1)"
1,Conv2d,0.08765863450472755,64,192,3.0,3.4313059588481525,6.096091891419759,0.8472332167179422,True,59.78742218017578,conv2d,6.153002178808657,2.582402591268399,1.7766098285989462,0,64,382.2984975874424,64,13,0,1,0.6743229462283196,59.78742218017578,6.394296386208876,success,7.732232570648193,0.5011372566223145,,0,59.78742218017578,10.509300231933594,driving_vision_vision_model.vision._en.stages.0.blocks.0.mlp.fc2_conv,"(64, 192, 1, 1)"
1,Conv2d,0.07983432310456218,64,192,3.0,3.821826401207344,5.444772428507935,0.9097870230666174,True,26.585935592651367,conv2d,5.564609587926388,2.4181294987101833,1.4246519482904536,0,64,261.89638191461563,64,12,0,1,0.8145911161717265,26.585935592651367,9.850937199554735,success,5.156155109405518,0.5770688652992249,,0,26.585935592651367,6.780942916870117,driving_vision_vision_model.vision._en.stages.0.blocks.1.mlp.fc1_conv,"(192, 64, 1, 1)"
1,Conv2d,0.11342024612077639,64,192,3.0,2.383396813093166,3.420129523822673,0.9020856530759839,True,27.225831985473633,conv2d,4.016632987982209,2.5368620440777874,1.434981160096475,0,64,344.2405635714531,64,32,0,1,0.24455231690250911,27.225831985473633,12.64389509768234,success,5.217837810516357,0.35975381731987,,0,27.225831985473633,3.7765164375305176,driving_vision_vision_model.vision._en.stages.0.blocks.1.mlp.fc2_conv,"(64, 192, 1, 1)"
1,Conv2d,0.09413715817047424,1,128,128.0,1.5107016557463195,-0.7328687544860077,0.7488832455312708,True,0.327251672744751,conv2d,-0.05822968246335443,0.3485757314329484,-0.4851181248781743,0,49,2.2313912792596966,49,49,0,49,0.07295737939233136,0.327251672744751,6.818578681491209,success,0.572059154510498,0.572059154510498,over-trained,0,0.327251672744751,0.002003028988838196,driving_vision_vision_model.vision._en.stages.1.downsample.proj.0.reparam_conv_conv,"(128, 1, 7, 7)"
1,Conv2d,0.10378739030649087,128,128,1.0,1.7472503560040789,1.1382814173337827,0.5829274069949143,True,4.481982231140137,conv2d,1.2217046283607969,1.055688568462305,0.6514701304379792,0,128,11.368117884392213,128,37,0,1,0.12284720179063828,4.481982231140137,2.5364040502901246,success,2.1170692443847656,0.00032219706918112934,over-trained,3,4.481982231140137,0.033032845705747604,driving_vision_vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv_conv,"(128, 128, 1, 1)"
1,Conv2d,0.0658036425523153,128,384,3.0,3.007476263833365,5.021743841770755,0.9275654114860953,True,46.74696731567383,conv2d,5.547135911013725,2.9687877738337467,1.669753441501806,0,128,930.6529832482338,128,31,0,1,0.3605533806773732,46.74696731567383,19.90830714137459,success,6.837175369262695,0.8751088380813599,,0,46.74696731567383,9.426334381103516,driving_vision_vision_model.vision._en.stages.1.blocks.0.mlp.fc1_conv,"(384, 128, 1, 1)"
1,Conv2d,0.06775031113471681,128,384,3.0,3.577105394050839,6.288950975703018,0.9262737226646389,True,57.294342041015625,conv2d,6.722695268623248,3.0862548902005926,1.7581117364230607,0,128,1219.7052416801453,128,25,0,1,0.5154210788101679,57.294342041015625,21.28840646790198,success,7.569302558898926,0.9145493507385254,,0,57.294342041015625,15.889548301696777,driving_vision_vision_model.vision._en.stages.1.blocks.0.mlp.fc2_conv,"(128, 384, 1, 1)"
1,Conv2d,0.06124827756250362,128,384,3.0,4.489176482693479,7.32635175444069,0.927251096713915,True,42.85519790649414,conv2d,7.421874137599781,2.878784998034682,1.6320035050270343,0,128,756.4583098143339,128,13,0,1,0.9677234398072637,42.85519790649414,17.65149495902112,success,6.546388149261475,0.4736308753490448,,0,42.85519790649414,13.024088859558105,driving_vision_vision_model.vision._en.stages.1.blocks.1.mlp.fc1_conv,"(384, 128, 1, 1)"
1,Conv2d,0.13597956393504596,128,384,3.0,2.994837096254488,4.363885242800359,0.9478680794634544,True,28.6507568359375,conv2d,5.490542514856511,3.0704528494041345,1.4571360987407562,0,128,1176.1232880949974,128,53,0,1,0.2740119485272817,28.6507568359375,41.050339257347325,success,5.352640151977539,0.9050942659378052,,0,28.6507568359375,9.269679069519043,driving_vision_vision_model.vision._en.stages.1.blocks.1.mlp.fc2_conv,"(128, 384, 1, 1)"
1,Conv2d,0.10078618007521234,1,256,256.0,1.523324846602879,2.769038704044497,0.719400466048239,True,65.72942352294922,conv2d,3.3597315721820356,2.5791831537043723,1.8177598233362025,0,49,379.474986076355,49,39,0,49,0.08379904152684944,65.72942352294922,5.773289430172205,success,8.107368469238281,8.107368469238281,over-trained,0,65.72942352294922,0.4923013746738434,driving_vision_vision_model.vision._en.stages.2.downsample.proj.0.reparam_conv_conv,"(256, 1, 7, 7)"
1,Conv2d,0.07486597201411477,256,256,1.0,3.3300253379362355,-1.656579895100399,0.8159254507488882,True,0.31807705760002136,conv2d,-1.517514347302723,0.588458928554406,-0.49746765474374893,0,256,3.876670849073403,256,18,0,1,0.5491922389303964,0.31807705760002136,12.187835483401248,success,0.5639832019805908,6.821841088822111e-05,,5,0.31807705760002136,0.06057530641555786,driving_vision_vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv_conv,"(256, 256, 1, 1)"
1,Conv2d,0.059267884872799215,256,768,3.0,3.6768403039068493,7.841863869098793,0.949035357347694,True,135.7602081298828,conv2d,8.255807740802048,3.677152776150456,2.1327724951139087,0,256,4755.024688243866,256,46,0,1,0.3946785707222952,135.7602081298828,35.025172351641494,success,11.651618003845215,1.3466628789901733,,0,135.7602081298828,31.176647186279297,driving_vision_vision_model.vision._en.stages.2.blocks.0.mlp.fc1_conv,"(768, 256, 1, 1)"
1,Conv2d,0.08493625281402051,256,768,3.0,4.492787424997385,9.203744701051896,0.950449909111638,True,111.83043670654297,conv2d,9.861318850383954,3.72657693529528,2.0485600208554833,0,256,5328.156042814255,256,20,0,1,0.78101101132506,111.83043670654297,47.64495426943562,success,10.574991226196289,1.4139127731323242,,0,111.83043670654297,51.12946319580078,driving_vision_vision_model.vision._en.stages.2.blocks.0.mlp.fc2_conv,"(256, 768, 1, 1)"
1,Conv2d,0.06980346382102376,256,768,3.0,4.542837002299963,8.79035213276005,0.9567227793577862,True,86.09774017333984,conv2d,9.381492809151842,3.627095351643794,1.934991752578761,0,256,4237.359893083572,256,29,0,1,0.6578883152482644,86.09774017333984,49.215692357924056,success,9.278886795043945,1.349697470664978,,0,86.09774017333984,34.387752532958984,driving_vision_vision_model.vision._en.stages.2.blocks.1.mlp.fc1_conv,"(768, 256, 1, 1)"
1,Conv2d,0.09509915928105739,256,768,3.0,4.761197473369876,9.158214027810601,0.9562135133763692,True,83.8514633178711,conv2d,9.961039012984168,3.691912039962207,1.9235106460158244,0,256,4919.398903131485,256,28,0,1,0.710799510452941,83.8514633178711,58.6680149454592,success,9.157044410705566,1.4332796335220337,,0,83.8514633178711,41.6647834777832,driving_vision_vision_model.vision._en.stages.2.blocks.1.mlp.fc2_conv,"(256, 768, 1, 1)"
1,Conv2d,0.08591186486040026,256,768,3.0,4.171970898047716,8.2135919401872,0.9569978129171263,True,93.0584487915039,conv2d,8.82185974947189,3.6575241013214774,1.9687558089225337,0,256,4544.897585749626,256,35,0,1,0.5361609400720122,93.0584487915039,48.839171991061264,success,9.64668083190918,1.3993895053863525,,0,93.0584487915039,33.97079849243164,driving_vision_vision_model.vision._en.stages.2.blocks.2.mlp.fc1_conv,"(768, 256, 1, 1)"
1,Conv2d,0.09682450547905519,256,768,3.0,4.420511663820706,8.628276593954675,0.9613265574992967,True,89.51026153564453,conv2d,9.41706082883777,3.723999673049104,1.9518728260739715,0,256,5296.630451440811,256,37,0,1,0.5623286535982869,89.51026153564453,59.173444033917846,success,9.460986137390137,1.4923745393753052,,0,89.51026153564453,38.754737854003906,driving_vision_vision_model.vision._en.stages.2.blocks.2.mlp.fc2_conv,"(256, 768, 1, 1)"
1,Conv2d,0.07694821732397678,256,768,3.0,4.136194360250714,8.148063981671594,0.9553882932430038,True,93.31301879882812,conv2d,8.769027295635473,3.6491504957738377,1.9699422396528052,0,256,4458.1070811748505,256,35,0,1,0.5301136014442939,93.31301879882812,47.775831695960925,success,9.659866333007812,1.3617982864379883,,0,93.31301879882812,33.510196685791016,driving_vision_vision_model.vision._en.stages.2.blocks.3.mlp.fc1_conv,"(768, 256, 1, 1)"
1,Conv2d,0.10592683439604711,256,768,3.0,4.230047630874278,7.912407661777583,0.9632776678505494,True,74.2206039428711,conv2d,8.950652485533443,3.7109607675760397,1.8705244839387836,0,256,5139.972170352936,256,45,0,1,0.48150707154646893,74.2206039428711,69.25263198220891,success,8.615138053894043,1.5660492181777954,,0,74.2206039428711,34.28227996826172,driving_vision_vision_model.vision._en.stages.2.blocks.3.mlp.fc2_conv,"(256, 768, 1, 1)"
1,Conv2d,0.07621577566891213,256,768,3.0,3.665174873214992,7.411241164810678,0.9525260990621307,True,105.21321105957031,conv2d,7.885353811160976,3.608602672042764,2.022070275274407,0,256,4060.7165175676346,256,48,0,1,0.3846848576220256,105.21321105957031,38.595120105863046,success,10.257349014282227,1.1973704099655151,,0,105.21321105957031,25.99146270751953,driving_vision_vision_model.vision._en.stages.2.blocks.4.mlp.fc1_conv,"(768, 256, 1, 1)"
1,Conv2d,0.11319596344800231,256,768,3.0,3.53233141402313,6.725048135254492,0.9518270593822213,True,80.14111328125,conv2d,7.8218672099038296,3.6927576319045787,1.9038553711456634,0,256,4928.986536741257,256,54,0,1,0.3446066568876266,80.14111328125,61.50384409364642,success,8.952157020568848,1.4133329391479492,,0,80.14111328125,30.517101287841797,driving_vision_vision_model.vision._en.stages.2.blocks.4.mlp.fc2_conv,"(256, 768, 1, 1)"
1,Conv2d,0.0811825589389033,256,768,3.0,5.136965684320591,9.690363916569154,0.9610159316250039,True,76.98363494873047,conv2d,10.277138839620708,3.6307599288245482,1.8863984133954343,0,256,4273.266014099121,256,29,0,1,0.768215241776771,76.98363494873047,55.50875867247668,success,8.774031639099121,1.4466429948806763,,0,76.98363494873047,35.04930114746094,driving_vision_vision_model.vision._en.stages.2.blocks.5.mlp.fc1_conv,"(768, 256, 1, 1)"
1,Conv2d,0.09475655081945988,256,768,3.0,3.046784164489005,5.9118890576618455,0.9565655188284709,True,87.17062377929688,conv2d,6.960018948279039,3.6940989659225116,1.9403701537399074,0,256,4944.233420848846,256,81,0,1,0.22742046272100053,87.17062377929688,56.719032243785634,success,9.33652114868164,1.4573590755462646,,0,87.17062377929688,22.457319259643555,driving_vision_vision_model.vision._en.stages.2.blocks.5.mlp.fc2_conv,"(256, 768, 1, 1)"
1,Conv2d,0.12554405622857173,1,512,512.0,1.7918457201442426,2.5999808697957274,0.8502794741927997,True,28.2492618560791,conv2d,3.198765161532085,2.3486746642216167,1.4510071043317447,0,49,223.18996506929398,49,43,0,49,0.12075534024598877,28.2492618560791,7.90073617520964,success,5.315003395080566,5.315003395080566,over-trained,0,28.2492618560791,0.8683085441589355,driving_vision_vision_model.vision._en.stages.3.downsample.proj.0.reparam_conv_conv,"(512, 1, 7, 7)"
1,Conv2d,0.045909279116993384,512,512,1.0,3.7415252021504606,-2.1661688212415338,0.8990064460903314,True,0.2636614143848419,conv2d,-1.7029042255100495,0.9813722291901117,-0.5789534225231243,0,512,9.58014823851001,512,29,0,1,0.5090884495342403,0.2636614143848419,36.335040759990626,success,0.5134797096252441,0.0001781369064701721,,5,0.2636614143848419,0.07008548080921173,driving_vision_vision_model.vision._en.stages.3.downsample.proj.1.reparam_conv_conv,"(512, 512, 1, 1)"
1,Conv2d,0.061999219644976955,512,1536,3.0,4.786148589775731,11.200706515423157,0.9770576054039415,True,218.89395141601562,conv2d,11.695096534259195,4.250560453728978,2.3402337610976676,0,512,17805.757474899292,512,45,0,1,0.5644057079769,218.89395141601562,81.34421878592171,success,14.795064926147461,2.00716233253479,,0,218.89395141601562,79.51421356201172,driving_vision_vision_model.vision._en.stages.3.blocks.0.mlp.fc1_conv,"(1536, 512, 1, 1)"
1,Conv2d,0.062433824559748885,512,1536,3.0,3.597665710415848,8.968253490411987,0.9646870828774916,True,311.02685546875,conv2d,9.63682785429338,4.3030531288934455,2.492797889600299,0,512,20093.38607597351,512,65,0,1,0.3222007769429174,311.02685546875,64.60337981326622,success,17.635953903198242,1.7144664525985718,,0,311.02685546875,78.37909698486328,driving_vision_vision_model.vision._en.stages.3.blocks.0.mlp.fc2_conv,"(512, 1536, 1, 1)"
1,Conv2d,0.05910614922088908,512,1536,3.0,4.067676443793946,11.770395292230019,0.9322924899803343,True,782.7822875976562,conv2d,11.771699310685756,4.020272804011221,2.893640990100899,0,512,10477.865131378174,512,51,0,1,0.42956062284865326,782.7822875976562,13.38541417887027,success,27.978246688842773,1.1449244022369385,,0,782.7822875976562,47.774803161621094,driving_vision_vision_model.vision._en.stages.3.blocks.1.mlp.fc1_conv,"(1536, 512, 1, 1)"
1,Conv2d,0.05829085359522712,512,1536,3.0,3.3551457242379916,8.36446830419936,0.9248636801905576,True,311.19085693359375,conv2d,8.885260120607102,4.075360587542787,2.493026828543808,0,512,11894.894309997559,512,37,0,1,0.38718357202126813,311.19085693359375,38.2237911075127,success,17.640602111816406,1.178502082824707,,0,311.19085693359375,71.4466323852539,driving_vision_vision_model.vision._en.stages.3.blocks.1.mlp.fc2_conv,"(512, 1536, 1, 1)"
1,Conv2d,0.09328129852728995,64,1024,16.0,2.9074371753156987,5.145068746485654,0.9311431803674696,True,58.83332061767578,conv2d,5.552439902126877,2.8868256607317853,1.7696233611400343,0,63,770.594066619873,64,29,1,1,0.35420219132172925,58.83332061767578,13.097918977368703,success,7.6702880859375,0.0,,1,58.83332061767578,10.981683731079102,driving_vision_vision_model.vision._en.final_conv.se.fc1_conv,"(64, 1024, 1, 1)"
1,Conv2d,0.0348472448242898,64,1024,16.0,2.6266445597465893,6.499497848108871,0.845311695296455,True,298.1596984863281,conv2d,6.571432050917357,3.1674061796864192,2.474448940566181,0,63,1470.3007531166077,64,21,1,1,0.3549629439917554,298.1596984863281,4.931252481743528,success,17.267301559448242,0.0,,1,298.1596984863281,20.785085678100586,driving_vision_vision_model.vision._en.final_conv.se.fc2_conv,"(1024, 64, 1, 1)"
1,Linear,0.08430284727034132,1024,2048,2.0,1.3334855217358401,4.00087492265399,0.8707973702031119,True,1000.72265625,dense,5.670972791452213,4.839931515288452,3.0003137322750417,0,1024,69172.18833966553,1024,878,0,1,0.011254591227524095,1000.72265625,69.12223672328348,success,31.634201049804688,0.4000835418701172,over-trained,0,1000.72265625,0.5913828015327454,driving_vision_vision_model.vision._en.head.fc_linear,"(2048, 1024)"
1,Linear,0.04817511169988442,512,2048,4.0,5.008875898150012,16.021172471744542,0.8652135919908049,True,1579.634033203125,dense,16.064300285461105,4.627715458736168,3.1985564820365853,0,512,42434.145261630416,512,25,0,1,0.8017751796300023,1579.634033203125,26.86327615744261,success,39.74460983276367,0.4683200418949127,,0,1579.634033203125,396.04058837890625,driving_vision_vision_model.policy.summarizer._infeats.0_linear,"(512, 2048)"
1,Linear,0.06988362475056664,512,1024,2.0,2.8692758884031715,-2.2187451713345077,0.8880585955984122,True,0.16854774951934814,dense,-1.5029127223682386,0.7627457242398137,-0.7732770418843544,0,512,5.790895451016695,512,46,0,1,0.2756096935793468,0.16854774951934814,34.35759580018563,success,0.41054567694664,0.006194927729666233,,0,0.16854774951934814,0.03240291401743889,driving_vision_vision_model.policy.summarizer.resblock.block_a.0_linear,"(1024, 512)"
1,Linear,0.07376982945258942,512,1024,2.0,3.349804981279578,11.673156021795437,0.9346415169169643,True,3053.001708984375,dense,12.27965266251388,5.161185753030719,3.48472704740455,0,512,144939.16434192657,512,58,0,1,0.3085445100078285,3053.001708984375,47.47431484083338,success,55.25397491455078,2.6711528301239014,,0,3053.001708984375,670.986083984375,driving_vision_vision_model.policy.summarizer.resblock.block_a.3_linear,"(512, 1024)"
1,Linear,0.06225443553424037,512,1024,2.0,2.6528550952302634,-0.20930798348900198,0.8818438487356832,True,0.8338748216629028,dense,-0.07329125587775398,1.070526387314169,-0.07889913921997854,0,512,11.763224547321443,512,59,0,1,0.21518340485713394,0.8338748216629028,14.106703118656785,success,0.9131674766540527,0.016993539407849312,,0,0.8338748216629028,0.05023526772856712,driving_vision_vision_model.policy.summarizer.resblock.block_b.1_linear,"(1024, 512)"
1,Linear,0.05911962150490635,512,1024,2.0,3.602065396167047,11.549519904074788,0.9276038510510904,True,1608.275390625,dense,11.946799514857558,4.76536709440268,3.2063604165445243,0,512,58259.54578948021,512,25,0,1,0.5204130792334094,1608.275390625,36.22485684298115,success,40.103309631347656,1.6825761795043945,,0,1608.275390625,408.8629455566406,driving_vision_vision_model.policy.summarizer.resblock.block_b.4_linear,"(512, 1024)"
1,Linear,0.0780883064874685,512,512,1.0,2.949944286101414,7.3611847739047365,0.8686639122310417,True,312.87005615234375,dense,7.8804491054547,3.971897032081035,2.4953640001225676,0,512,9373.397444533603,512,60,1,1,0.2517367248701029,312.87005615234375,29.959394516071796,success,17.688133239746094,0.0006759232492186129,,1,312.87005615234375,49.32857894897461,driving_vision_vision_model.policy.summarizer._mu_linear,"(512, 512)"
1,Linear,0.0484456292709009,512,1024,2.0,2.9020768412642144,11.096671816375466,0.8997752893098699,True,6663.46630859375,dense,11.582278189095932,5.294782123139283,3.8237002062086987,0,512,197143.3459224701,512,63,0,1,0.23963915697716143,6663.46630859375,29.585704615661964,success,81.63005828857422,2.2520017623901367,,0,6663.46630859375,879.6404418945312,driving_vision_vision_model.policy.hydra.resblock.block_a.0_linear,"(1024, 512)"
1,Linear,0.03402983098789647,512,1024,2.0,2.4521523042251268,0.4714959603670924,0.6520144685311835,True,1.5569634437561035,dense,0.47294161025436804,0.5764658657526059,0.19227841580422705,0,512,3.7710810427743127,512,112,0,1,0.13721549509889625,1.5569634437561035,2.4220742355239575,success,1.2477834224700928,0.004100046586245298,,0,1.5569634437561035,0.0055288830772042274,driving_vision_vision_model.policy.hydra.resblock.block_a.3_linear,"(512, 1024)"
1,Linear,0.03574732864052599,512,1024,2.0,2.952957128062161,9.252896142291782,0.896084341463311,True,1359.67138671875,dense,9.729860667406871,4.5476076670684895,3.133433958238287,0,512,35286.42552664876,512,49,0,1,0.2789938754374516,1359.67138671875,25.952171878680424,success,36.873722076416016,0.5397785902023315,,0,1359.67138671875,178.23300170898438,driving_vision_vision_model.policy.hydra.resblock.block_b.1_linear,"(1024, 512)"
1,Linear,0.03800861792974086,512,1024,2.0,2.753340288893428,2.612348266884262,0.6184426981778041,True,8.887761116027832,dense,2.6124793308734655,1.2803233536134797,0.948792373184707,0,512,19.068799555163423,512,76,0,1,0.20112192455065425,8.887761116027832,2.1455121606245147,success,2.9812347888946533,0.00811094231903553,,0,8.887761116027832,0.03957309573888779,driving_vision_vision_model.policy.hydra.resblock.block_b.4_linear,"(512, 1024)"
1,Linear,0.10139806734944984,64,512,8.0,3.3066246735233222,7.795134811376452,0.8470804053341646,True,227.73489379882812,dense,7.930634145981376,3.2302011850866803,2.3574295788068587,0,64,1699.0305389165878,64,11,0,1,0.695473506750262,227.73489379882812,7.460563072154605,success,15.090888023376465,0.4831126034259796,,0,227.73489379882812,51.8015251159668,driving_vision_vision_model.policy.hydra.in_layer.lead_linear,"(64, 512)"
1,Linear,0.18828069071668463,16,512,32.0,2.462773829511381,4.91507026621925,0.8020073542016335,True,99.02519226074219,dense,5.274085183848472,2.6538687456405583,1.9957456942744962,0,16,450.68047735095024,16,8,0,1,0.517168647094856,99.02519226074219,4.551169930216022,success,9.951140403747559,0.5509287714958191,,0,99.02519226074219,22.702714920043945,driving_vision_vision_model.policy.hydra.in_layer.lead_prob_linear,"(16, 512)"
1,Linear,0.1598364254634268,16,512,32.0,3.982969630769853,9.087960204649805,0.8885072107312032,True,191.29544067382812,dense,9.274306187974226,3.0099170601030765,2.2817046191972166,0,16,1023.097586363554,16,7,0,1,1.1274565444964566,191.29544067382812,5.3482591260918015,success,13.83095932006836,0.5657175779342651,,0,191.29544067382812,73.40774536132812,driving_vision_vision_model.policy.hydra.in_layer.lane_lines_prob_linear,"(16, 512)"
1,Linear,0.0824729906108227,32,512,16.0,2.252510627307672,6.405334899934513,0.7690712084027245,True,697.6578369140625,dense,6.557688811332602,3.3999171184528914,2.843642477101443,0,32,2511.4071042835712,32,11,0,1,0.37764616333747436,697.6578369140625,3.5997690721747406,success,26.4132137298584,0.5484118461608887,,0,697.6578369140625,60.30583572387695,driving_vision_vision_model.policy.hydra.in_layer.road_edges_linear,"(32, 512)"
1,Linear,0.09008219953020402,64,512,8.0,1.9773903486974396,4.977217874225587,0.7331552574378517,True,328.9000244140625,dense,5.408716569341503,3.2836380041054016,2.5170639057200894,0,64,1921.4894491434097,64,21,0,1,0.2132840598297762,328.9000244140625,5.842168764099533,success,18.135601043701172,0.3983267545700073,over-trained,0,328.9000244140625,19.557043075561523,driving_vision_vision_model.policy.hydra.in_layer.lane_lines_linear,"(64, 512)"
1,Linear,0.0970975803229015,64,64,1.0,2.1000369011524853,3.7575970305686783,0.6938041805033134,True,61.560264587402344,dense,4.0889325140547435,2.4738662681758314,1.7893004777709076,0,64,297.7599399324463,64,13,0,1,0.3050953424621383,61.560264587402344,4.8368853176336035,success,7.846035003662109,0.005661386530846357,,0,61.560264587402344,5.660422325134277,driving_vision_vision_model.policy.hydra.res_layer.lead.0_linear,"(64, 64)"
1,Linear,0.13062633976607796,64,64,1.0,2.444478456428741,3.9239195145691004,0.7352655788166991,True,40.291873931884766,dense,4.308778913501494,2.411030043160988,1.6052174664291161,0,64,257.6499385167426,64,12,0,1,0.41698501282887446,40.291873931884766,6.394588123459124,success,6.347588062286377,0.004452385939657688,,0,40.291873931884766,7.0854172706604,driving_vision_vision_model.policy.hydra.res_layer.lead.2_linear,"(64, 64)"
1,Linear,0.20232590966362912,16,16,1.0,2.00518243940439,2.1318745339103202,0.7017227163191698,True,11.565977096557617,dense,2.3513262214304893,1.531513067963976,1.0631823279599248,0,16,34.002673708833754,16,7,0,1,0.37992325098760965,11.565977096557617,2.939887691715555,success,3.40087890625,0.03696948662400246,,0,11.565977096557617,1.3214516639709473,driving_vision_vision_model.policy.hydra.res_layer.lead_prob.0_linear,"(16, 16)"
